sentence,page,x_coord,y_coord,doc_name,embedding_index
Moderniser mon offre de médiation .,3,50.8347,323.3396999999998,baludik-catalogue,3128
Créer une dynamique sur mon territoire .,3,50.8347,341.5016999999999,baludik-catalogue,3129
Développer ma Smart City.,3,50.8347,360.3026999999999,baludik-catalogue,3130
Animer des ateliers participatifs . .,3,50.8347,379.1036999999999,baludik-catalogue,3131
Divertir mes publics .,3,50.8347,397.9046999999999,baludik-catalogue,3132
Guider et sensibiliser les visiteurs en pleine nature .,3,50.8347,416.7056999999999,baludik-catalogue,3133
Animer mes séminaires . .,3,50.8347,435.5066999999999,baludik-catalogue,3134
Présenter mes infrastructures .,3,50.8347,454.30769999999984,baludik-catalogue,3135
Créer une animation évènementielle .,3,50.8347,473.1086999999999,baludik-catalogue,3136
Découvrez les autres parcours crées par notre Studio Baludik .,3,50.8347,491.9096999999999,baludik-catalogue,3137
L’APPLICATION BALUDIK NOS SAVOIR-FAIRE,4,143.4742,43.724000000000046,baludik-catalogue,3138
Jeux de piste numériques,4,47.7724,75.26019999999994,baludik-catalogue,3139
L'équipe de Baludik dispose de Un back office simple d'utilisation,4,47.7724,75.26019999999994,baludik-catalogue,3140
toutes les compétences nécessaires vous permet de créer un nombre,4,467.3155,86.26019999999988,baludik-catalogue,3141
au succès de votre projet,4,47.7724,97.26019999999988,baludik-catalogue,3142
"Au besoin, illimité de parcours en toute ACCÉDEZ À DES MILLIERS DE",4,47.7724,97.26019999999988,baludik-catalogue,3143
nous collaborons avec un large autonomie.,4,47.7724,108.26019999999988,baludik-catalogue,3144
PARCOURS LUDIQUES ET INTERACTIFS :,4,47.7724,108.26019999999988,baludik-catalogue,3145
réseau d'acteurs.,4,47.7724,119.38019999999987,baludik-catalogue,3146
"JEUX DE PISTE, CHASSES AU TRÉSOR,",4,47.7724,119.38019999999987,baludik-catalogue,3147
"VISITES, BALADES...",4,47.7724,133.71890000000002,baludik-catalogue,3148
CONCEPTION GRAPHISME,4,486.0195,212.3237748,baludik-catalogue,3149
ET SCÉNARISATION ET ILLUSTRATION TECHNIQUE,4,472.7285,222.47307479999995,baludik-catalogue,3150
1 Téléchargez gratuitement,4,240.6998,283.39899999999994,baludik-catalogue,3151
l’application Baludik sur,4,262.6983,292.999,baludik-catalogue,3152
Store ou Google Play,4,262.6983,302.599,baludik-catalogue,3153
COMMUNICATION CONSEILS,4,481.1817,318.0032748,baludik-catalogue,3154
ANIMATION ET FORMATION,4,239.9114,328.1525748,baludik-catalogue,3155
Choisissez un parcours,4,239.9114,328.1525748,baludik-catalogue,3156
carte et téléchargez-le.,4,262.6983,342.735,baludik-catalogue,3157
indiqué sur la carte,4,262.6983,382.871,baludik-catalogue,3158
pour démarrer le jeu de piste.,4,262.6983,392.471,baludik-catalogue,3159
Baludik est un outil qui s’adapte à de nouveaux collaborateurs ou,4,467.3098,468.6336999999999,baludik-catalogue,3160
Il est utilisable aussi étudiants.,4,467.3098,478.2337,baludik-catalogue,3161
Notre outil répond à une,4,467.3098,478.2337,baludik-catalogue,3162
"APPLICATION DISPONIBLE SUR IOS bien en intérieur,",4,229.4675,487.8336999999999,baludik-catalogue,3163
que dans la évolution des tendances de la part des,4,229.4675,487.8336999999999,baludik-catalogue,3164
"nature, dans la ville ou encore à la visiteurs : visite en toute autonomie, ET ANDROID, EN 6 LANGUES.",4,242.6995,497.43369999999993,baludik-catalogue,3165
"De plus, Baludik s’adapte au travers d’activités originales et",4,467.3098,507.0336999999999,baludik-catalogue,3166
à toutes les problématiques et à respectueuses de l’environnement,4,467.3098,516.6336999999999,baludik-catalogue,3167
tout type d’acteurs : sensibilisation Alors qu’attendez-vous pour nous,4,467.3098,526.2336999999999,baludik-catalogue,3168
à la biodiversité,4,467.3098,535.8336999999999,baludik-catalogue,3169
", découverte du partager votre projet ?",4,467.3098,535.8336999999999,baludik-catalogue,3170
"patrimoine, valorisation des locaux",4,467.3098,545.4336999999999,baludik-catalogue,3171
", ravis de vous accompagner.",4,467.3098,545.4336999999999,baludik-catalogue,3172
"animation d’un teambuilding, accueil",4,467.3098,555.0337,baludik-catalogue,3173
UN OUTIL INNOVANT ACTIVE,5,47.7724,59.21249999999998,baludik-catalogue,3174
La communauté Baludik vous partage ses plus,5,486.1417,175.81419999999997,baludik-catalogue,3175
beaux clichés réalisés lors de nos parcours !,5,486.1417,183.4216,baludik-catalogue,3176
Retrouvez davantage de photos avec,5,486.1417,195.0142,baludik-catalogue,3177
le hashtag #baludik !,5,486.1417,204.61420000000004,baludik-catalogue,3178
PANORAMA AUGMENTÉ ET PHOTOS 360°,5,43.937,248.89729999999992,baludik-catalogue,3179
"En activant la caméra de leur smartphone à un endroit précis, les joueurs voient",5,44.11170000000004,266.8969,baludik-catalogue,3180
apparaître sur leur écran des éléments virtuels qui se superposent au réel.,5,44.11170000000004,276.49690000000004,baludik-catalogue,3181
sur ces éléments déclenche une information textuelle.,5,44.11170000000004,286.09690000000006,baludik-catalogue,3182
sur une étape de votre parcours.,5,44.11170000000004,295.6969000000001,baludik-catalogue,3183
Ils ont pour objectif d’apporter une,5,44.11170000000004,295.6969000000001,baludik-catalogue,3184
médiation encore plus interactive à vos visiteurs en leur révélant des éléments,5,44.11170000000004,305.2969000000001,baludik-catalogue,3185
invisibles à l’œil,5,44.11170000000004,314.1754,baludik-catalogue,3186
@ctout_alexandra @familyglobeexchange,5,44.11170000000004,314.1754,baludik-catalogue,3187
@l_hirondelle_et_la_pie,5,44.11170000000004,314.1754,baludik-catalogue,3188
ANIMATION DE VOS MASCOTTES,5,170.7875,366.4305999999999,baludik-catalogue,3189
Ces mascottes accompagneront les joueurs,5,170.7876,391.1497,baludik-catalogue,3190
tout le long du parcours.,5,170.7876,400.7497,baludik-catalogue,3191
donner vie en les faisant parler et en l’animant,5,170.7876,410.3497,baludik-catalogue,3192
à l’aide du motion design.,5,170.7876,419.9497,baludik-catalogue,3193
@flosinespaul @c_est_pas_fait_pour_ca @karenchalon,5,170.7876,419.9497,baludik-catalogue,3194
ANIMATION D’UNE ŒUVRE,5,170.7874,441.2982,baludik-catalogue,3195
Un mix de reconnaissance d’image et de motion,5,170.7875,466.1421,baludik-catalogue,3196
design pour animer vos œuvres et les faire parler.,5,170.7875,475.7421,baludik-catalogue,3197
En pointant la caméra de leur téléphone,5,170.7875,485.3421,baludik-catalogue,3198
"œuvre (tableau, sculpture, affiche, ornement,",5,170.7875,494.9420999999999,baludik-catalogue,3199
", les joueurs font parler l’œuvre qui se",5,170.7875,504.5421,baludik-catalogue,3200
trouve devant eux pour en savoir davantage sur,5,170.7875,514.1420999999999,baludik-catalogue,3201
@blablaetcie @loicsimon,5,170.7875,523.7420999999999,baludik-catalogue,3202
VALORISER MES PATRIMOINES,6,38.8937,39.24130000000002,baludik-catalogue,3203
Baludik est une solution qui permet aux acteurs du tourisme,6,39.6234,74.08999999999992,baludik-catalogue,3204
de valoriser les attraits de leurs territoires en guidant les joueurs,6,39.6234,84.88999999999999,baludik-catalogue,3205
dans divers points d’intérêt à l’aide d’énigmes et d’indices.,6,39.6234,95.69,baludik-catalogue,3206
"Sur place, les joueurs débloquent du contenu informationnel",6,39.6234,106.49,baludik-catalogue,3207
leur permettant d’en apprendre davantage sur le territoire.,6,39.6234,117.29000000000002,baludik-catalogue,3208
La mise en place d’un storytelling engage activement,6,39.6234,128.09000000000003,baludik-catalogue,3209
visiteurs et accroît leur envie de terminer les parcours !,6,39.6234,138.89000000000004,baludik-catalogue,3210
PARCOURS POUR LES JOURNÉES,6,28.6851,200.7524,baludik-catalogue,3211
EUROPÉENNES DU PATRIMOINE,6,28.6851,212.7524,baludik-catalogue,3212
"Roissy Pays de France (Val-d'Oise, 95)",6,28.6851,228.4224,baludik-catalogue,3213
ENQUÊTE POLICIÈRE,6,447.8741,245.60019999999992,baludik-catalogue,3214
DANS LA VILLE IMPÉRIALE,6,447.8741,245.60019999999992,baludik-catalogue,3215
À l'occasion des Journées,6,28.6852,251.4535,baludik-catalogue,3216
"Européennes du Patrimoine,",6,28.6852,258.9102,baludik-catalogue,3217
"Office de Tourisme de Rueil-Malmaison (Hauts-de-Seine, 92)",6,28.6852,258.9102,baludik-catalogue,3218
la Communauté d’,6,28.6852,270.6535,baludik-catalogue,3219
Roissy Pays de France a mis en place,6,28.6852,279.74549999999994,baludik-catalogue,3220
L’Office de Tourisme de Rueil,6,28.6852,279.74549999999994,baludik-catalogue,3221
Malmaison a créé une dizaine de parcours dans,6,28.6852,279.74549999999994,baludik-catalogue,3222
un parcours artistique et historique but de faire découvrir de nouvelles facettes de son territoire ainsi que des lieux,6,28.6852,289.3455,baludik-catalogue,3223
lui permettant de valoriser son jusqu’alors moins connus du public (et même des locaux !).,6,28.6852,298.9455,baludik-catalogue,3224
patrimoine auprès de son public.,6,28.6852,309.0535000000001,baludik-catalogue,3225
Les visiteurs sont partis à la conquête,6,28.6852,324.3255000000001,baludik-catalogue,3226
de la ville et de ses peintres,6,28.6852,333.9255000000001,baludik-catalogue,3227
créer une exposition.,6,28.6852,343.5255000000001,baludik-catalogue,3228
tableau circulait,6,28.6852,353.1255000000001,baludik-catalogue,3229
", les visiteurs ont été",6,28.6852,353.1255000000001,baludik-catalogue,3230
missionnés afin de le retrouver !,6,28.6852,362.7255000000001,baludik-catalogue,3231
LA DÉCOUVERTE DU STREET,6,28.6851,397.8662,baludik-catalogue,3232
Office de Tourisme de Montauban,6,28.6851,414.8262,baludik-catalogue,3233
"Tarn-et-Garonne, 82)",6,28.6851,426.8262,baludik-catalogue,3234
"L’Office de Tourisme de Montauban,",6,28.6852,449.9375,baludik-catalogue,3235
en partenariat avec le CIAP,6,28.6852,459.5375,baludik-catalogue,3236
"propose à ses visiteurs,",6,28.6852,469.13749999999993,baludik-catalogue,3237
au travers d’un parcours ludique,6,28.6852,478.7375,baludik-catalogue,3238
de découvrir les œuvres street art,6,28.6852,488.3374999999999,baludik-catalogue,3239
DANS UN ROMAN D’AVENTURE de sa ville,6,28.6852,494.5034,baludik-catalogue,3240
"Office de Tourisme du Pays des Abers (Finistère, 29)",6,447.874,508.2034,baludik-catalogue,3241
"Pour amener ses visiteurs à découvrir le territoire autrement, l’Office de Tourisme du",6,447.8741,526.5643,baludik-catalogue,3242
Pays des Abers a opté pour un scénario général à tous ses parcours.,6,447.8741,536.1642999999999,baludik-catalogue,3243
Une jeune fille se,6,447.8741,536.1642999999999,baludik-catalogue,3244
retrouve plongée dans son roman d’aventure et chaque parcours est un nouveau chapitre,6,447.8741,545.7642999999999,baludik-catalogue,3245
PROMOUVOIR LES COMMERÇANTS,7,38.8937,39.24130000000002,baludik-catalogue,3246
ET LES ARTISANS LOCAUX,7,38.8937,56.650300000000016,baludik-catalogue,3247
VALORISATION DE L’HISTOIRE LOCALE,7,38.8937,56.650300000000016,baludik-catalogue,3248
"Guer (Morbihan, 56)",7,446.622,70.1502999999999,baludik-catalogue,3249
", les visiteurs sont à la recherche de lien social",7,39.6234,86.08999999999997,baludik-catalogue,3250
et souhaitent participer activement au développement,7,39.6234,96.89,baludik-catalogue,3251
économique des commerçants locaux.,7,39.6234,107.69,baludik-catalogue,3252
Baludik est une solution,7,39.6234,107.69,baludik-catalogue,3253
qui permet la création de parcours orientant les visiteurs,7,39.6234,118.49,baludik-catalogue,3254
les commerces de votre choix.,7,39.6234,129.29000000000002,baludik-catalogue,3255
Cela permet à vos artisans,7,39.6234,129.29000000000002,baludik-catalogue,3256
de partager leur savoir-faire et de valoriser leurs produits.,7,39.6234,140.09000000000003,baludik-catalogue,3257
Un saut dans le temps permet aux joueurs de découvrir les anciens métiers exercés,7,447.4843,172.51029999999992,baludik-catalogue,3258
dans cette commune,7,447.4843,182.11029999999997,baludik-catalogue,3259
Un panorama augmenté permet même aux promeneurs de,7,447.4843,182.11029999999997,baludik-catalogue,3260
découvrir l’ancienne gare.,7,447.4843,191.7103,baludik-catalogue,3261
LE JEU AU SERVICE DE L'OENOTOURISME CHASSE AU TRÉSOR GÉANTE,7,28.1929,212.89929999999995,baludik-catalogue,3262
CHEZ LES COMMERÇANTS,7,28.1929,212.89929999999995,baludik-catalogue,3263
"Oenoludik (Maine-et-Loire, 49) Avenir Commercial et Artisanal Givetois (Ardennes, 08)",7,28.1929,226.8393,baludik-catalogue,3264
La Communauté de Communes,7,28.1929,253.7103,baludik-catalogue,3265
"Rives de Meuse (CCARM), l'Avenir",7,28.1929,253.7103,baludik-catalogue,3266
Commercial et Artisanal Givetois (ACAG) et l'Union Commerciale et Artisanale,7,28.1929,263.3103,baludik-catalogue,3267
Revinoise (UCAR) ont fait appel à Baludik pour la réalisation de parcours ayant,7,28.1929,272.9103,baludik-catalogue,3268
"pour but de valoriser et faire découvrir, auprès des habitants de la CCARM, les",7,28.1929,282.51030000000003,baludik-catalogue,3269
commerces adhérents au dispositif du Chèque Cadeau La Pointe.,7,28.1929,292.11030000000005,baludik-catalogue,3270
"Au travers de ces parcours numériques, ils devront aller à la rencontre de plusieurs",7,28.1929,307.38230000000004,baludik-catalogue,3271
commerçants du territoire pour tenter de remporter des Chèques Cadeaux,7,28.1929,316.98230000000007,baludik-catalogue,3272
Pointe dans les commerces qui participent à l'opération.,7,28.1929,326.5823000000001,baludik-catalogue,3273
C'est au total 6 parcours,7,28.1929,326.5823000000001,baludik-catalogue,3274
Oenoludik a fait confiance à Baludik afin d’appliquer notre outil technologique à un qui sont en cours de création avec la participation,7,28.1929,333.01129999999995,baludik-catalogue,3275
secteur plus traditionnel comme le domaine viticole,7,28.1929,342.6113,baludik-catalogue,3276
pour faire découvrir les étapes de 114 commerces !,7,28.1929,342.6113,baludik-catalogue,3277
de fabrication du vin au grand public,7,448.193,352.21129999999994,baludik-catalogue,3278
Le parcours est pensé pour être déployé dans,7,448.193,352.21129999999994,baludik-catalogue,3279
les différents vignobles,7,448.193,361.8113,baludik-catalogue,3280
POUR LA FÊTE DE LA GASTRONOMIE,7,447.3306,384.2443,baludik-catalogue,3281
"LeBonPicNic et Saveurs DétonNantes (Loire-Atlantique, 44)",7,447.3306,397.2043,baludik-catalogue,3282
"de la fête de la Gastronomie, LeBonPicnic et Saveurs DétonNantes, deux",7,448.193,507.3643,baludik-catalogue,3283
"entreprises spécialisées dans la valorisation des produits du terroir, ont fait appel",7,448.193,516.9643,baludik-catalogue,3284
L’objectif était de créer un jeu de piste gourmand et culturel afin,7,448.193,526.5643,baludik-catalogue,3285
de valoriser auprès des nantais les produits et artisans locaux ainsi que le patrimoine,7,448.193,536.1642999999999,baludik-catalogue,3286
historique et culturel de la ville de Nantes à travers une expérience différenciante,7,448.193,545.7642999999999,baludik-catalogue,3287
